Codigo_temporada;Codigo_competicion;Codigo_fase;Codigo_grupo;Codigo_equipo;Posicion;Puntos;Partidos_jugados;Partidos_ganados;Partidos_empatados;Partidos_perdidos;Goles_favor;Goles_contra;Nombre_temporada;Nombre_competicion;Nombre_fase;Nombre_grupo;Nombre_deporte;Nombre_categoria;Nombre_equipo;Nombre-Sexo;Nombre_distrito
2024;8860 ;9705;24345;158469;11;.00;1;0;0;1;2;5;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT SAB TAR F7 SEN MAS G2;FUTBOL 7;SENIOR ;Latinos PDE;MASCULINO;Latina
2024;8860 ;9705;24345;158470;6;3.00;1;1;0;0;5;4;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT SAB TAR F7 SEN MAS G2;FUTBOL 7;SENIOR ;Los Pives;MASCULINO;Latina
2024;8860 ;9705;24345;158471;7;.00;1;0;0;1;4;5;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT SAB TAR F7 SEN MAS G2;FUTBOL 7;SENIOR ;Oporto 2002;MASCULINO;Latina
2024;8860 ;9705;24345;158472;2;3.00;1;1;0;0;5;2;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT SAB TAR F7 SEN MAS G2;FUTBOL 7;SENIOR ;pikete aragan;MASCULINO;Latina
2024;8860 ;9705;24345;158473;9;.00;1;0;0;1;3;5;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT SAB TAR F7 SEN MAS G2;FUTBOL 7;SENIOR ;Rayo Gotitas CF;MASCULINO;Latina
2024;8860 ;9705;24345;158474;3;3.00;1;1;0;0;3;1;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT SAB TAR F7 SEN MAS G2;FUTBOL 7;SENIOR ;RUBIAS F.C;MASCULINO;Latina
2024;8860 ;9705;24345;158475;12;.00;1;0;0;1;1;7;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT SAB TAR F7 SEN MAS G2;FUTBOL 7;SENIOR ;TIKITNG FC;MASCULINO;Latina
2024;8860 ;9705;24345;158476;5;3.00;1;1;0;0;3;2;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT SAB TAR F7 SEN MAS G2;FUTBOL 7;SENIOR ;Yayo Vayacaño FC;MASCULINO;Latina
2024;8860 ;9705;24345;158479;8;.00;1;0;0;1;2;3;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT SAB TAR F7 SEN MAS G2;FUTBOL 7;SENIOR ;Aston Birras FC;MASCULINO;Latina
2024;8860 ;9705;24346;159124;6;1.00;1;0;1;0;3;3;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM MAÑ F7 SEN MAS G1;FUTBOL 7;SENIOR ;Águilas City;MASCULINO;Latina
2024;8860 ;9705;24346;159125;3;3.00;1;1;0;0;5;2;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM MAÑ F7 SEN MAS G1;FUTBOL 7;SENIOR ;Browers FC;MASCULINO;Latina
2024;8860 ;9705;24346;159126;12;.00;1;0;0;1;0;5;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM MAÑ F7 SEN MAS G1;FUTBOL 7;SENIOR ;CalzonBeef FC;MASCULINO;Latina
2024;8860 ;9705;24346;159127;5;3.00;1;1;0;0;4;3;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM MAÑ F7 SEN MAS G1;FUTBOL 7;SENIOR ;CANALLITAS FC;MASCULINO;Latina
2024;8860 ;9705;24346;159128;9;.00;1;0;0;1;2;4;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM MAÑ F7 SEN MAS G1;FUTBOL 7;SENIOR ;ilusos fc;MASCULINO;Latina
2024;8860 ;9705;24346;159129;2;3.00;1;1;0;0;4;1;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM MAÑ F7 SEN MAS G1;FUTBOL 7;SENIOR ;JDs FC;MASCULINO;Latina
2024;8860 ;9705;24346;159130;11;.00;1;0;0;1;1;4;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM MAÑ F7 SEN MAS G1;FUTBOL 7;SENIOR ;LAS TIGRESAS ENCERRADAS;MASCULINO;Latina
2024;8860 ;9705;24346;159131;4;3.00;1;1;0;0;4;2;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM MAÑ F7 SEN MAS G1;FUTBOL 7;SENIOR ;MELVIN FC;MASCULINO;Latina
2024;8860 ;9705;24346;159132;8;.00;1;0;0;1;3;4;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM MAÑ F7 SEN MAS G1;FUTBOL 7;SENIOR ;Nutrias Nalgonas FC;MASCULINO;Latina
2024;8860 ;9705;24346;159133;1;3.00;1;1;0;0;5;0;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM MAÑ F7 SEN MAS G1;FUTBOL 7;SENIOR ;Pitutis;MASCULINO;Latina
2024;8860 ;9705;24346;159134;10;.00;1;0;0;1;2;5;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM MAÑ F7 SEN MAS G1;FUTBOL 7;SENIOR ;Trinches DF;MASCULINO;Latina
2024;8860 ;9705;24346;159135;7;1.00;1;0;1;0;3;3;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM MAÑ F7 SEN MAS G1;FUTBOL 7;SENIOR ;Villagreender F.C.;MASCULINO;Latina
2024;8860 ;9705;24347;159100;5;3.00;1;1;0;0;2;1;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM MAÑ F7 SEN MAS G2;FUTBOL 7;SENIOR ;Amigos de la Peña;MASCULINO;Latina
2024;8860 ;9705;24347;159101;9;.00;1;0;0;1;2;5;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM MAÑ F7 SEN MAS G2;FUTBOL 7;SENIOR ;ATLETICO ANDY;MASCULINO;Latina
2024;8860 ;9705;24347;159102;11;.00;1;0;0;1;2;7;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM MAÑ F7 SEN MAS G2;FUTBOL 7;SENIOR ;D.X.C;MASCULINO;Latina
2024;8860 ;9705;24347;159103;6;1.00;1;0;1;0;6;6;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM MAÑ F7 SEN MAS G2;FUTBOL 7;SENIOR ;Deudas FC;MASCULINO;Latina
2024;8860 ;9705;24347;159104;10;.00;1;0;0;1;2;5;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM MAÑ F7 SEN MAS G2;FUTBOL 7;SENIOR ;Dogs United;MASCULINO;Latina
2024;8860 ;9705;24347;159105;12;.00;1;0;0;1;2;9;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM MAÑ F7 SEN MAS G2;FUTBOL 7;SENIOR ;Gurutiktoks F.C.;MASCULINO;Latina
2024;8860 ;9705;24347;159106;1;3.00;1;1;0;0;9;2;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM MAÑ F7 SEN MAS G2;FUTBOL 7;SENIOR ;La Competencia;MASCULINO;Latina
2024;8860 ;9705;24347;159107;3;3.00;1;1;0;0;5;2;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM MAÑ F7 SEN MAS G2;FUTBOL 7;SENIOR ;MACEDONIA;MASCULINO;Latina
2024;8860 ;9705;24347;159108;7;1.00;1;0;1;0;6;6;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM MAÑ F7 SEN MAS G2;FUTBOL 7;SENIOR ;NAVUKO FC;MASCULINO;Latina
2024;8860 ;9705;24347;159109;2;3.00;1;1;0;0;7;2;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM MAÑ F7 SEN MAS G2;FUTBOL 7;SENIOR ;PLATA O PLOMO;MASCULINO;Latina
2024;8860 ;9705;24347;159110;4;3.00;1;1;0;0;5;2;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM MAÑ F7 SEN MAS G2;FUTBOL 7;SENIOR ;Real Canillas Balompié;MASCULINO;Latina
2024;8860 ;9705;24347;159111;8;.00;1;0;0;1;1;2;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM MAÑ F7 SEN MAS G2;FUTBOL 7;SENIOR ;YELLOW C.F;MASCULINO;Latina
2024;8860 ;9705;24414;159112;9;.00;1;0;0;1;2;4;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM MAÑ F7 SEN MAS G3;FUTBOL 7;SENIOR ;Barrio Obrero Victoria;MASCULINO;Latina
2024;8860 ;9705;24414;159113;1;3.00;1;1;0;0;7;0;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM MAÑ F7 SEN MAS G3;FUTBOL 7;SENIOR ;Do dragao united fc;MASCULINO;Latina
2024;8860 ;9705;24414;159114;10;.00;1;0;0;1;2;4;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM MAÑ F7 SEN MAS G3;FUTBOL 7;SENIOR ;INAFUMA IBEBEN FC;MASCULINO;Latina
2024;8860 ;9705;24414;159115;11;.00;1;0;0;1;1;8;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM MAÑ F7 SEN MAS G3;FUTBOL 7;SENIOR ;La Presión FC;MASCULINO;Latina
2024;8860 ;9705;24414;159116;8;.00;1;0;0;1;3;4;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM MAÑ F7 SEN MAS G3;FUTBOL 7;SENIOR ;Los Magos del Balon;MASCULINO;Latina
2024;8860 ;9705;24414;159117;6;1.00;1;0;1;0;2;2;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM MAÑ F7 SEN MAS G3;FUTBOL 7;SENIOR ;Mynavo de Kiev;MASCULINO;Latina
2024;8860 ;9705;24414;159118;7;1.00;1;0;1;0;2;2;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM MAÑ F7 SEN MAS G3;FUTBOL 7;SENIOR ;O' Cuñeiros FC;MASCULINO;Latina
2024;8860 ;9705;24414;159119;5;3.00;1;1;0;0;4;3;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM MAÑ F7 SEN MAS G3;FUTBOL 7;SENIOR ;Peña Bética Madrid en Verdiblanco;MASCULINO;Latina
2024;8860 ;9705;24414;159120;2;3.00;1;1;0;0;8;1;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM MAÑ F7 SEN MAS G3;FUTBOL 7;SENIOR ;PERRACAS F.C;MASCULINO;Latina
2024;8860 ;9705;24414;159121;3;3.00;1;1;0;0;4;2;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM MAÑ F7 SEN MAS G3;FUTBOL 7;SENIOR ;Real Coholicos;MASCULINO;Latina
2024;8860 ;9705;24414;159122;12;.00;1;0;0;1;0;7;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM MAÑ F7 SEN MAS G3;FUTBOL 7;SENIOR ;TILT SQUAD;MASCULINO;Latina
2024;8860 ;9705;24414;159123;4;3.00;1;1;0;0;4;2;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM MAÑ F7 SEN MAS G3;FUTBOL 7;SENIOR ;U.D.BLUNT;MASCULINO;Latina
2024;8860 ;9705;24348;158007;1;3.00;1;1;0;0;6;1;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM TAR F7 SEN MAS G1;FUTBOL 7;SENIOR ;00 TEAM;MASCULINO;Latina
2024;8860 ;9705;24348;158008;8;.00;1;0;0;1;1;2;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM TAR F7 SEN MAS G1;FUTBOL 7;SENIOR ;A4 FC;MASCULINO;Latina
2024;8860 ;9705;24348;158009;7;.00;1;0;0;1;2;3;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM TAR F7 SEN MAS G1;FUTBOL 7;SENIOR ;FC SPORTING BIELAS;MASCULINO;Latina
2024;8860 ;9705;24348;158010;2;3.00;1;1;0;0;6;1;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM TAR F7 SEN MAS G1;FUTBOL 7;SENIOR ;FulhamBeer;MASCULINO;Latina
2024;8860 ;9705;24348;158011;9;.00;1;0;0;1;0;1;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM TAR F7 SEN MAS G1;FUTBOL 7;SENIOR ;JDM LAT RELAMIDAS;MASCULINO;Latina
2024;8860 ;9705;24348;158012;10;.00;1;0;0;1;1;3;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM TAR F7 SEN MAS G1;FUTBOL 7;SENIOR ;LA RESISTENCIA C.D.;MASCULINO;Latina
2024;8860 ;9705;24348;158013;3;3.00;1;1;0;0;3;1;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM TAR F7 SEN MAS G1;FUTBOL 7;SENIOR ;Los incumplidos FC;MASCULINO;Latina
2024;8860 ;9705;24348;158014;4;3.00;1;1;0;0;1;0;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM TAR F7 SEN MAS G1;FUTBOL 7;SENIOR ;LOS PERICOS FC;MASCULINO;Latina
2024;8860 ;9705;24348;158015;11;.00;1;0;0;1;1;6;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM TAR F7 SEN MAS G1;FUTBOL 7;SENIOR ;Macakinhos FC;MASCULINO;Latina
2024;8860 ;9705;24348;158016;6;3.00;1;1;0;0;3;2;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM TAR F7 SEN MAS G1;FUTBOL 7;SENIOR ;PICHARREAL;MASCULINO;Latina
2024;8860 ;9705;24348;158017;5;3.00;1;1;0;0;2;1;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM TAR F7 SEN MAS G1;FUTBOL 7;SENIOR ;U.D. AERONABOS;MASCULINO;Latina
2024;8860 ;9705;24348;158018;12;.00;1;0;0;1;1;6;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM TAR F7 SEN MAS G1;FUTBOL 7;SENIOR ;VDK JUNIORS;MASCULINO;Latina
2024;8860 ;9705;24349;158019;6;3.00;1;1;0;0;5;4;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM TAR F7 SEN MAS G2;FUTBOL 7;SENIOR ;FRESKOH FRIENDS;MASCULINO;Latina
2024;8860 ;9705;24349;158020;5;3.00;1;1;0;0;3;2;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM TAR F7 SEN MAS G2;FUTBOL 7;SENIOR ;GAMBITEROS;MASCULINO;Latina
2024;8860 ;9705;24349;158021;10;.00;1;0;0;1;2;4;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM TAR F7 SEN MAS G2;FUTBOL 7;SENIOR ;HDC F.C;MASCULINO;Latina
2024;8860 ;9705;24349;158022;1;3.00;1;1;0;0;3;1;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM TAR F7 SEN MAS G2;FUTBOL 7;SENIOR ;LOS CHUCHAS DEL KANIS F.C;MASCULINO;Latina
2024;8860 ;9705;24349;158023;8;.00;1;0;0;1;2;3;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM TAR F7 SEN MAS G2;FUTBOL 7;SENIOR ;MANCHESTER PITI;MASCULINO;Latina
2024;8860 ;9705;24349;158024;4;3.00;1;1;0;0;5;3;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM TAR F7 SEN MAS G2;FUTBOL 7;SENIOR ;MF's F.C.;MASCULINO;Latina
2024;8860 ;9705;24349;158025;12;.00;1;0;0;1;1;3;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM TAR F7 SEN MAS G2;FUTBOL 7;SENIOR ;NAKAMAS FC;MASCULINO;Latina
2024;8860 ;9705;24349;158026;9;.00;1;0;0;1;3;5;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM TAR F7 SEN MAS G2;FUTBOL 7;SENIOR ;PELOTAZOS FC;MASCULINO;Latina
2024;8860 ;9705;24349;158027;2;3.00;1;1;0;0;4;2;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM TAR F7 SEN MAS G2;FUTBOL 7;SENIOR ;PREDETERMINADO BALOMPIÉ;MASCULINO;Latina
2024;8860 ;9705;24349;158028;11;.00;1;0;0;1;2;4;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM TAR F7 SEN MAS G2;FUTBOL 7;SENIOR ;Principotes FC;MASCULINO;Latina
2024;8860 ;9705;24349;158029;3;3.00;1;1;0;0;4;2;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM TAR F7 SEN MAS G2;FUTBOL 7;SENIOR ;SHOWTIME;MASCULINO;Latina
2024;8860 ;9705;24349;158030;7;.00;1;0;0;1;4;5;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM TAR F7 SEN MAS G2;FUTBOL 7;SENIOR ;UNASU MILDES C.F;MASCULINO;Latina
2024;8860 ;9705;26465;158987;5;3.00;1;1;0;0;2;0;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM TAR F7 SEN MAS G3;FUTBOL 7;SENIOR ;Aluche City FC;MASCULINO;Latina
2024;8860 ;9705;26465;158988;7;.00;1;0;0;1;2;3;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM TAR F7 SEN MAS G3;FUTBOL 7;SENIOR ;Cañito FC;MASCULINO;Latina
2024;8860 ;9705;26465;158989;10;.00;1;0;0;1;2;7;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM TAR F7 SEN MAS G3;FUTBOL 7;SENIOR ;CASI FC;MASCULINO;Latina
2024;8860 ;9705;26465;158990;12;.00;1;0;0;1;5;12;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM TAR F7 SEN MAS G3;FUTBOL 7;SENIOR ;CHAVALES F.C;MASCULINO;Latina
2024;8860 ;9705;26465;158991;2;3.00;1;1;0;0;7;1;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM TAR F7 SEN MAS G3;FUTBOL 7;SENIOR ;CUBOS A;MASCULINO;Latina
2024;8860 ;9705;26465;158992;4;3.00;1;1;0;0;8;5;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM TAR F7 SEN MAS G3;FUTBOL 7;SENIOR ;DYNAMO DE UCRANIA;MASCULINO;Latina
2024;8860 ;9705;26465;158993;9;.00;1;0;0;1;5;8;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM TAR F7 SEN MAS G3;FUTBOL 7;SENIOR ;LE QUARTIER 11;MASCULINO;Latina
2024;8860 ;9705;26465;158994;11;.00;1;0;0;1;1;7;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM TAR F7 SEN MAS G3;FUTBOL 7;SENIOR ;LOS HOMBRES DE CHAMI;MASCULINO;Latina
2024;8860 ;9705;26465;158995;1;3.00;1;1;0;0;12;5;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM TAR F7 SEN MAS G3;FUTBOL 7;SENIOR ;PUMAS F.C;MASCULINO;Latina
2024;8860 ;9705;26465;158996;3;3.00;1;1;0;0;7;2;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM TAR F7 SEN MAS G3;FUTBOL 7;SENIOR ;Sheriff de Orcasitas;MASCULINO;Latina
2024;8860 ;9705;26465;158997;6;3.00;1;1;0;0;3;2;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM TAR F7 SEN MAS G3;FUTBOL 7;SENIOR ;Torino Elpecho;MASCULINO;Latina
2024;8860 ;9705;26465;158998;8;.00;1;0;0;1;0;2;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM TAR F7 SEN MAS G3;FUTBOL 7;SENIOR ;ULTIMATE ANCHONIDAS;MASCULINO;Latina
2024;8892 ;9790;26047;158728;11;.00;1;0;0;1;0;4;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MOR DOM MAÑ FS SEN FEM;FUTBOL SALA;SENIOR ;ADEF "DRA. LEDY RIOS";FEMENINO;Moratalaz
2024;8892 ;9790;26047;158729;10;.00;1;0;0;1;1;5;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MOR DOM MAÑ FS SEN FEM;FUTBOL SALA;SENIOR ;ADEF "LA PERLA";FEMENINO;Moratalaz
2024;8892 ;9790;26047;158730;1;3.00;1;1;0;0;7;2;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MOR DOM MAÑ FS SEN FEM;FUTBOL SALA;SENIOR ;ALARÓ FC;FEMENINO;Moratalaz
2024;8892 ;9790;26047;158731;6;1.00;1;0;1;0;5;5;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MOR DOM MAÑ FS SEN FEM;FUTBOL SALA;SENIOR ;Baku-Malta;FEMENINO;Moratalaz
2024;8892 ;9790;26047;158732;5;3.00;1;1;0;0;1;0;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MOR DOM MAÑ FS SEN FEM;FUTBOL SALA;SENIOR ;BARAJAS;FEMENINO;Moratalaz
2024;8892 ;9790;26047;158733;4;3.00;1;1;0;0;2;0;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MOR DOM MAÑ FS SEN FEM;FUTBOL SALA;SENIOR ;CD OROQUIETA ESPINILLO;FEMENINO;Moratalaz
2024;8892 ;9790;26047;158734;9;.00;1;0;0;1;0;2;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MOR DOM MAÑ FS SEN FEM;FUTBOL SALA;SENIOR ;CDE LAS MINAS FEMENINO;FEMENINO;Moratalaz
2024;8892 ;9790;26047;158735;8;.00;1;0;0;1;0;1;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MOR DOM MAÑ FS SEN FEM;FUTBOL SALA;SENIOR ;DEPORTIVO DE LA COMUNA;FEMENINO;Moratalaz
2024;8892 ;9790;26047;158736;7;1.00;1;0;1;0;5;5;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MOR DOM MAÑ FS SEN FEM;FUTBOL SALA;SENIOR ;EUROPA - CDE LAS MINAS FEMENINO;FEMENINO;Moratalaz
2024;8892 ;9790;26047;158737;12;.00;1;0;0;1;2;7;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MOR DOM MAÑ FS SEN FEM;FUTBOL SALA;SENIOR ;Grupo de Variedades;FEMENINO;Moratalaz
2024;8892 ;9790;26047;158738;3;3.00;1;1;0;0;5;1;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MOR DOM MAÑ FS SEN FEM;FUTBOL SALA;SENIOR ;Manu sainz de vicuña;FEMENINO;Moratalaz
2024;8892 ;9790;26047;158739;2;3.00;1;1;0;0;4;0;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MOR DOM MAÑ FS SEN FEM;FUTBOL SALA;SENIOR ;Recreativo de juerga;FEMENINO;Moratalaz
2024;8892 ;9790;26045;158740;7;.00;0;0;0;0;0;0;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MOR DOM MAÑ FS SEN MAS;FUTBOL SALA;SENIOR ;BDP FC;MASCULINO;Moratalaz
2024;8892 ;9790;26045;158741;10;.00;1;0;0;1;0;5;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MOR DOM MAÑ FS SEN MAS;FUTBOL SALA;SENIOR ;BELCEBUS F.C;MASCULINO;Moratalaz
